district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
淡水區,房地(土地+建物),新北市淡水區北新路１６９巷５４號四樓,6.37,住,,,1110112,土地2建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851228,42.98,1,0,1,有,有,3120000,72592,,0,0,,RPPNMLRJKHHGFEF97EA,29.31,0,3.92,有
淡水區,房地(土地+建物),新北市淡水區水源街二段９２巷９號六樓之２,15.68,住,,,1110108,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981125,67.83,2,0,2,有,有,5520000,81380,,0,0,,RPRNMLRJKHHGFEF18EA,37.27,1.16,5.96,有
淡水區,房地(土地+建物),新北市淡水區民族路３１巷１號十二樓之２,8.36,工,,,1110105,土地1建物1車位0,十二層,二十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,880111,57.99,1,1,1,有,有,6200000,106915,,0,0,,RPPNMLSLJHHGFEF08DA,47.93,0,5.36,有
淡水區,房地(土地+建物)+車位,新北市淡水區北新路１６９巷８１號十三樓,18.96,住,,,1110107,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840913,126.29,3,2,2,有,有,6000000,47510,坡道機械,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLSLJHHGFEF98DA,84.68,0,9.44,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段１６９號三樓,20.6,住,,,1110115,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011101,129.01,2,2,2,有,有,9980000,77358,坡道平面,33.3,0,,RPPOMLRJKHHGFEF97DA,60.15,1.26,4.44,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２９３號五樓,9.93,商,,,1110109,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,152.47,3,2,2,有,有,9800000,64275,坡道平面,30.46,0,,RPVOMLRJKHHGFEF58DA,65.97,9.22,5.95,有
淡水區,房地(土地+建物)+車位,新北市淡水區民權路１８１巷１８號三樓,22.78,工,,,1110109,土地4建物1車位1,三層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,941130,118.59,3,2,2,有,有,11110000,93684,坡道平面,0,0,陽台外推；,RPTOMLOKJHHGFEF08DA,62.63,0,7.93,無
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷４０弄６號二樓,6.39,住,,,1110111,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790315,34.24,1,0,1,有,無,2130000,62208,,0,0,,RPTOMLSJKHHGFEF48DA,22.79,0,3.08,無
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段３８１號十三樓,22.97,住,,,1110113,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980817,159.46,3,2,2,有,有,12000000,75254,坡道平面,29.99,0,,RPUPMLSJKHHGFEF68DA,81.96,3.01,10.37,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷９３號二樓,24.12,住,,,1110121,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,118.76,2,2,2,有,有,7600000,70375,坡道平面,29.24,1300000,,RPOPMLRLJHHGFEF08DA,53.81,4.09,5.67,有
淡水區,房地(土地+建物),新北市淡水區新春街９１巷１７號六樓,8.47,住,,,1110113,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860514,48.97,1,1,1,有,有,3500000,71472,,0,0,,RPSQMLTJKHHGFEF68DA,38.91,0,3.92,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷５０弄６號十樓,30.06,商,,,1110118,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021007,129.99,2,2,1,有,有,8450000,65005,坡道平面,34.77,0,,RPVOMLSJKHHGFEF78EA,61.33,0,4.97,有
淡水區,房地(土地+建物),新北市淡水區北新路１８４巷９４之１號,14.43,住,,,1110117,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商辦用,鋼筋混凝土造,930916,48.04,0,1,1,有,有,5300000,110325,,0,0,,RPWOMLSJKHHGFEF88EA,29.8,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區八勢二街１８號五樓,24.69,住,,,1110102,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990917,144.21,3,2,2,有,有,13300000,92227,坡道機械,9.91,0,,RPPNMLTJKHHGFEF18EA,89.11,3.06,4.52,有
淡水區,房地(土地+建物),新北市淡水區北新路２０５之２號七樓,6.47,住,,,1110110,土地1建物1車位0,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840728,37.94,1,0,1,有,有,3120000,82235,,0,0,,RPRNMLTJKHHGFEF38EA,25.17,0,2.68,有
淡水區,房地(土地+建物),新北市淡水區民族路２９巷２６號五樓之２,8.36,工,,,1110105,土地1建物1車位0,五層,二十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,880111,54.86,1,1,1,有,有,5000000,91141,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLKKKHHGFEF57EA,45.12,0,5.12,有
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街３９巷１８號四樓,38.87,住,,,1110108,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050127,232.62,4,2,2,有,有,17000000,73081,坡道平面,36.69,0,,RPUUMLKKKHHGFEF58EA,117.02,5.72,12.89,有
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路５０巷８１號七樓,91.07,住,,,1110124,土地1建物1車位3,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1070521,371.3,0,0,0,無,有,33980000,91516,坡道平面,0,0,,RPVNMLTJKHHGFEF78EA,155.58,4.18,13.65,有
淡水區,房地(土地+建物)+車位,新北市淡水區新民街２７８巷１９號四樓,34.25,住,,,1110109,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030929,173.45,3,2,2,有,有,10630000,61286,坡道平面,24.86,0,,RPVNNLKKKHHGFEF97DA,85.76,0,11.29,有
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段１９９號六樓,20.84,住,,,1110109,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031008,128.42,2,2,1,有,有,11700000,96874,坡道平面,21.58,1350000,其他增建；,RPPSMLOLJHHGFEF18DA,62.56,3.98,8.27,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段６９號九樓,20.81,住,,,1110108,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,136.28,3,1,2,有,有,9200000,75344,坡道平面,30.1,1200000,預售屋、或土地及建物分件登記案件；,RPOQMLOLJHHGFEF87DA,63.32,4.83,5.36,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段８２號十樓,38.93,住,,,1110122,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031126,277.27,4,2,2,有,有,17500000,63115,坡道平面,61.17,0,房屋款折讓40800元整.,RPUOMLQLJHHGFEF48DA,132.24,12.09,7.88,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段１１８號九樓,19.79,住,,,1110110,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,149.65,3,2,1,有,有,9500000,70545,坡道平面,34.83,1400000,未登記建物；,RPVOMLTKJHHGFEF78DA,60.57,7.15,3.4,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段１１１巷３６之２號六樓,14,住,,,1110106,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880318,63.38,1,1,1,有,有,6000000,94667,升降機械,14.04,0,,RPWPMLSKJHHGFEF88DA,35.81,0.63,3.49,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２６７號五樓,8.12,商,,,1110105,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,123.3,2,1,1,有,有,8600000,77014,坡道平面,30.46,1450000,含裝潢費1050000元；,RPPQMLRJJHHGFEF08DA,53.59,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２１７號七樓,8.07,商,,,1110107,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,122.69,2,1,1,有,有,8960000,81427,坡道平面,30.46,1450000,含裝潢費1200000元；,RPRPMLMKJHHGFEF77DA,53.19,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段３巷１４弄２３號二十樓之３,15.92,工,,,1110126,土地2建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961121,134.61,2,2,2,有,有,12600000,93604,坡道平面,17.73,0,,RPXPMLRJKHHGFEF88DA,69.52,1.91,11.53,有
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段３８１巷１１３號三樓,17.77,住,,,1110104,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980904,128.85,2,2,1,有,有,9800000,76057,坡道平面,25.58,0,,RPSUMLKKKHHGFEF28DA,62.13,2.84,8.07,有
淡水區,房地(土地+建物),新北市淡水區北新路１８４巷１９號五樓,14.17,都市：其他:住宅區,,,1110109,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811231,75.73,2,2,1,有,有,5780000,76324,,0,0,,RPRPMLKKKHHGFEF67DA,58.49,2.67,8.83,有
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路８號五樓,24.54,商,,,1110112,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960827,190.6,3,2,2,有,有,17150000,89979,坡道平面,41.27,0,其他增建：後陽台窗戶其他增建；,RPSSMLKKKHHGFEF08DA,86.17,0,11.26,有
淡水區,房地(土地+建物),新北市淡水區自強路１９０號六樓,14.33,住,,,1110105,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940922,83.3,2,2,1,有,有,8800000,105642,,0,0,,RPVUMLKKKHHGFEF68EA,54.89,0,7.24,有
淡水區,房地(土地+建物),新北市淡水區民族路１１２巷３４號七樓,8.57,住,,,1110107,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,851228,38.56,1,1,1,有,有,4200000,108921,,0,0,,RPSNMLKKKHHGFEF67EA,25.09,0,3.64,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段１２２號四樓,19.06,住,,,1110118,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,150.52,3,1,2,有,有,10500000,69758,坡道平面,29.2,0,陽台加窗其他增建；,RPUNMLKKKHHGFEF87EA,72.45,7.57,4.86,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段９１號五樓之１,12.69,住,,,1110109,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831216,96.53,2,1,1,有,有,10718000,121755,升降機械,14.25,700000,,RPSNMLLLKHHGFEF87EA,47.39,0,6.82,有
淡水區,房地(土地+建物),新北市淡水區新民街１８０巷７弄３９號四樓,9.36,住,,,1110107,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780822,38.93,1,1,1,有,無,1200000,30825,,0,0,陽台加窗其他增建；,RPSNMLOKKHHGFEF08EA,25.28,0,4.05,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路一段１３６號二樓,27.8,住,,,1110109,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515,177.44,3,2,2,有,有,11000000,61993,坡道平面,32.26,0,,RPUNMLOKKHHGFEF28EA,86.26,0,12.01,有
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷５７號五樓之５,7.7,住,,,1110117,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,36.39,1,0,1,有,有,2950000,81066,,0,0,陽台外推；,RPUOMLTJKHHGFEF68DA,21.08,0,3.13,有
淡水區,房地(土地+建物),新北市淡水區淡海路２３１巷６號九樓,14.6,住,,,1110115,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830408,117.19,3,2,2,有,有,7180000,61268,,0,0,,RPQOMLTJKHHGFEF28DA,86.03,0,16.42,有
淡水區,房地(土地+建物),新北市淡水區新市一路一段１６８號八樓,15.69,住,,,1110121,土地1建物1車位0,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,101.55,3,2,2,有,有,7650000,75332,,0,0,陽台外推；其他增建；,RPXPMLLKKHHGFEF38DA,60.53,4.83,5.69,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段６３之５號十二樓,13.03,住,,,1110113,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,105.57,2,2,1,有,有,9200000,87146,坡道平面,36.08,0,夾層；,RPOSMLLKKHHGFEF77DA,40.56,0,5.36,有
淡水區,房地(土地+建物)+車位,新北市淡水區崁頂五路３０９號三樓,25.17,住,,,1110128,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040506,145.56,2,2,1,有,有,7200000,49464,坡道平面,43.56,0,,RPTSMLLKKHHGFEF28DA,57.27,5.93,5.72,有
淡水區,房地(土地+建物),新北市淡水區淡金路二段１１３號十六樓,11.29,住,,,1110108,土地1建物1車位0,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970917,72.61,2,2,1,有,有,6000000,82633,,0,0,,RPPQMLOKKHHGFEF97DA,42.89,1.95,5.23,有
淡水區,房地(土地+建物),新北市淡水區新春街１４６之１７號十四樓,13.58,住,,,1110112,土地2建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,74.06,2,1,1,有,有,6950000,93843,,0,0,,RPUOMLOLJHHGFEF28DA,44.18,0,7.57,有
淡水區,房地(土地+建物),新北市淡水區八勢一街６３巷５２號十樓,14.05,住,,,1110108,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971125,79.32,2,1,1,有,有,7350000,92663,,0,0,,RPXPMLRLJHHGFEF98DA,52.29,0,3.71,有
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段３１巷１２０號十一樓,43.77,住,,,1110107,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010521,278.85,2,2,2,有,有,21600000,77461,坡道平面,42,0,,RPVPMLTKJHHGFEF88DA,123.04,7.28,35.22,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段２０２巷１９號二樓,16.14,住,,,1110101,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,136.4,2,1,1,有,有,7800000,57185,坡道平面,31.27,0,,RPOSMLOKJHHGFEF97DA,67.36,1.44,3.18,有
淡水區,房地(土地+建物)+車位,新北市淡水區新民街一段１０１之１號,57.27,住,,,1110102,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,981225,291.51,4,2,4,有,有,23500000,80615,坡道平面,29.92,0,,RPOQMLRLJHHGFEF18DA,172.66,6.89,21.63,無
淡水區,房地(土地+建物),新北市淡水區大忠街８５號五樓,8.15,住,,,1110125,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790828,42.77,1,1,1,有,有,3150000,73650,,0,0,,RPSPMLSLJHHGFEF58DA,27.34,2.47,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１４１號二十一樓,24.09,住,,,1110116,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,151.57,3,1,2,有,有,11700000,85618,坡道平面,30.1,1300000,預售屋、或土地及建物分件登記案件；,RPROMLRJKHHGFEF18DA,73.4,4.83,5.36,有
淡水區,房地(土地+建物),新北市淡水區中正路二段３６之２號二十二樓,8.49,商,,,1110118,土地2建物1車位0,二十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026,108.06,1,2,1,有,有,10700000,99019,,0,0,,RPXRMLOLJHHGFEF88DA,52.5,3.86,14,有
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路３８巷９６號六樓,26.42,住,,,1110103,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980821,162.21,2,2,2,有,有,13410000,82671,坡道平面,26.96,0,,RPTOMLPKKHHGFEF28DA,84.62,3.17,9.26,有
淡水區,房地(土地+建物)+車位,新北市淡水區大信街６８號十樓之２,40.92,住,,,1110104,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090724,233.6,3,2,2,有,有,18000000,81711,坡道平面,28.61,1250000,,RPWQMLLKKHHGFEF38DA,113.03,9.83,10.7,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段３２０號五樓,11,商,,,1110111,土地1建物1車位1,五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,153.7,3,2,2,有,有,9000000,58556,坡道平面,30.84,0,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLPKKHHGFEF58DA,70.5,5.71,7.71,有
淡水區,房地(土地+建物),新北市淡水區民權路２３號二十三樓之２０,12.59,工,,,1110119,土地1建物1車位0,二十三層，二十四層,二十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,971223,115.42,2,1,2,有,有,11000000,95304,,0,0,,RPPRMLPKKHHGFEF18DA,72.51,0,3.43,有
淡水區,車位,新北市淡水區北新路１８４巷１４２弄２３號；１８４巷２２２號五樓；１８４巷２２２、２２４、２２６、２２８、２３０、２３２、２３４、２３６、２６４、２６６、２６８號,0.99,住,,,1110125,土地1建物1車位2,一層,六層,其他,辦公室、店舖,鋼筋混凝土造,910827,208.12,0,0,0,有,有,1550000,,坡道平面,104.62,1550000,僅車位交易；,RPPRMLQKKHHGFEF28DA,0,0,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１０１巷１６弄２６號十三樓,12.97,住,,,1110106,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980406,96.69,1,1,1,有,有,7160000,74051,坡道平面,24.2,0,,RPORMLLKKHHGFEF67DA,39.74,0.91,10.32,有
淡水區,房地(土地+建物)+車位,新北市淡水區學府路１０２巷６２之８號二樓,44.14,住,,,1110111,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970820,196.14,4,2,2,有,有,15050000,76731,坡道平面,21.65,0,雨遮其他增建；,RPROMLTJKHHGFEF38DA,119.02,4.87,13.24,有
